,Unnamed: 0,level_0,timestamp,device,metric,value,Consumption by hour
2788,2788,2,2023-11-02 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4455.0,1.0
2789,2789,2,2023-11-02 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4455.0,0.0
2790,2790,2,2023-11-02 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4455.0,0.0
2791,2791,2,2023-11-02 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4456.0,1.0
2792,2792,2,2023-11-02 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4456.0,0.0
2793,2793,2,2023-11-02 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4456.0,0.0
2794,2794,2,2023-11-02 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4456.0,0.0
2795,2795,2,2023-11-02 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4456.0,0.0
2796,2796,2,2023-11-02 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4459.0,3.0
2797,2797,2,2023-11-02 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4459.0,0.0
2798,2798,2,2023-11-02 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4459.0,0.0
2799,2799,2,2023-11-02 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4461.0,2.0
2800,2800,2,2023-11-02 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4462.0,1.0
2801,2801,2,2023-11-03 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4462.0,0.0
2802,2802,2,2023-11-03 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4462.0,0.0
2803,2803,2,2023-11-03 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4462.0,0.0
2804,2804,2,2023-11-03 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4462.0,0.0
2805,2805,2,2023-11-03 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4462.0,0.0
2806,2806,2,2023-11-03 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4463.0,1.0
2807,2807,2,2023-11-03 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4464.0,1.0
2808,2808,2,2023-11-03 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4464.0,0.0
2809,2809,2,2023-11-03 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4465.0,1.0
2810,2810,2,2023-11-03 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4468.0,3.0
2811,2811,2,2023-11-03 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4473.0,5.0
2812,2812,2,2023-11-03 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4483.0,10.0
2813,2813,2,2023-11-03 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4487.0,4.0
2814,2814,2,2023-11-03 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4490.0,3.0
2815,2815,2,2023-11-03 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4495.0,5.0
2816,2816,2,2023-11-03 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4498.0,3.0
2817,2817,2,2023-11-03 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4501.0,3.0
2818,2818,2,2023-11-03 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4502.0,1.0
2819,2819,2,2023-11-03 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,1.0
2820,2820,2,2023-11-03 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2821,2821,2,2023-11-03 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2822,2822,2,2023-11-03 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2823,2823,2,2023-11-03 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2824,2824,2,2023-11-03 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2825,2825,2,2023-11-04 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2826,2826,2,2023-11-04 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2827,2827,2,2023-11-04 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2828,2828,2,2023-11-04 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2829,2829,2,2023-11-04 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2830,2830,2,2023-11-04 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2831,2831,2,2023-11-04 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2832,2832,2,2023-11-04 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4503.0,0.0
2833,2833,2,2023-11-04 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4504.0,1.0
2834,2834,2,2023-11-04 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4506.0,2.0
2835,2835,2,2023-11-04 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4508.0,2.0
2836,2836,2,2023-11-04 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4508.0,0.0
2837,2837,2,2023-11-04 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4509.0,1.0
2838,2838,2,2023-11-04 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4509.0,0.0
2839,2839,2,2023-11-04 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4510.0,1.0
2840,2840,2,2023-11-04 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4511.0,1.0
2841,2841,2,2023-11-04 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4512.0,1.0
2842,2842,2,2023-11-04 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4513.0,1.0
2843,2843,2,2023-11-04 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4514.0,1.0
2844,2844,2,2023-11-04 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4514.0,0.0
2845,2845,2,2023-11-04 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4519.0,5.0
2846,2846,2,2023-11-04 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4519.0,0.0
2847,2847,2,2023-11-04 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4520.0,1.0
2848,2848,2,2023-11-04 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4520.0,0.0
2849,2849,2,2023-11-05 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4521.0,1.0
2850,2850,2,2023-11-05 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4521.0,0.0
2851,2851,2,2023-11-05 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4521.0,0.0
2852,2852,2,2023-11-05 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4521.0,0.0
2853,2853,2,2023-11-05 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4521.0,0.0
2854,2854,2,2023-11-05 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4522.0,1.0
2855,2855,2,2023-11-05 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4524.0,2.0
2856,2856,2,2023-11-05 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4524.0,0.0
2857,2857,2,2023-11-05 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4524.0,0.0
2858,2858,2,2023-11-05 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4524.0,0.0
2859,2859,2,2023-11-05 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4524.0,0.0
2860,2860,2,2023-11-05 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4525.0,1.0
2861,2861,2,2023-11-05 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4525.0,0.0
2862,2862,2,2023-11-05 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4525.0,0.0
2863,2863,2,2023-11-05 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4525.0,0.0
2864,2864,2,2023-11-05 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4525.0,0.0
2865,2865,2,2023-11-05 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4525.0,0.0
2866,2866,2,2023-11-05 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4526.0,1.0
2867,2867,2,2023-11-05 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4526.0,0.0
2868,2868,2,2023-11-05 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4526.0,0.0
2869,2869,2,2023-11-05 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4526.0,0.0
2870,2870,2,2023-11-05 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,1.0
2871,2871,2,2023-11-05 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,0.0
2872,2872,2,2023-11-05 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,0.0
2873,2873,2,2023-11-06 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,0.0
2874,2874,2,2023-11-06 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,0.0
2875,2875,2,2023-11-06 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,0.0
2876,2876,2,2023-11-06 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,0.0
2877,2877,2,2023-11-06 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,0.0
2878,2878,2,2023-11-06 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,0.0
2879,2879,2,2023-11-06 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4527.0,0.0
2880,2880,2,2023-11-06 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4529.0,2.0
2881,2881,2,2023-11-06 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4532.0,3.0
2882,2882,2,2023-11-06 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4535.0,3.0
2883,2883,2,2023-11-06 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4539.0,4.0
2884,2884,2,2023-11-06 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4548.0,9.0
2885,2885,2,2023-11-06 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4556.0,8.0
2886,2886,2,2023-11-06 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4562.0,6.0
2887,2887,2,2023-11-06 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4566.0,4.0
2888,2888,2,2023-11-06 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4569.0,3.0
2889,2889,2,2023-11-06 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4578.0,9.0
2890,2890,2,2023-11-06 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4581.0,3.0
2891,2891,2,2023-11-06 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4586.0,5.0
2892,2892,2,2023-11-06 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4587.0,1.0
2893,2893,2,2023-11-06 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4591.0,4.0
2894,2894,2,2023-11-06 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4591.0,0.0
2895,2895,2,2023-11-06 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4592.0,1.0
2896,2896,2,2023-11-06 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4592.0,0.0
2897,2897,2,2023-11-07 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4593.0,1.0
2898,2898,2,2023-11-07 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4593.0,0.0
2899,2899,2,2023-11-07 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4593.0,0.0
2900,2900,2,2023-11-07 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4595.0,2.0
2901,2901,2,2023-11-07 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4595.0,0.0
2902,2902,2,2023-11-07 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4595.0,0.0
2903,2903,2,2023-11-07 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4597.0,2.0
2904,2904,2,2023-11-07 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4601.0,4.0
2905,2905,2,2023-11-07 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4602.0,1.0
2906,2906,2,2023-11-07 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4602.0,0.0
2907,2907,2,2023-11-07 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4606.0,4.0
2908,2908,2,2023-11-07 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4614.0,8.0
2909,2909,2,2023-11-07 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4617.0,3.0
2910,2910,2,2023-11-07 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4623.0,6.0
2911,2911,2,2023-11-07 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4628.0,5.0
2912,2912,2,2023-11-07 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4633.0,5.0
2913,2913,2,2023-11-07 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4641.0,8.0
2914,2914,2,2023-11-07 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4649.0,8.0
2915,2915,2,2023-11-07 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4654.0,5.0
2916,2916,2,2023-11-07 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4654.0,0.0
2917,2917,2,2023-11-07 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,4.0
2918,2918,2,2023-11-07 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2919,2919,2,2023-11-07 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2920,2920,2,2023-11-07 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2921,2921,2,2023-11-08 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2922,2922,2,2023-11-08 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2923,2923,2,2023-11-08 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2924,2924,2,2023-11-08 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2925,2925,2,2023-11-08 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2926,2926,2,2023-11-08 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2927,2927,2,2023-11-08 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4658.0,0.0
2928,2928,2,2023-11-08 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4659.0,1.0
2929,2929,2,2023-11-08 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4660.0,1.0
2930,2930,2,2023-11-08 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,4662.0,2.0
2931,2931,3,2023-09-28 17:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1962.0,0.0
2932,2932,3,2023-09-28 18:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,1.0
2933,2933,3,2023-09-28 19:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2934,2934,3,2023-09-28 20:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2935,2935,3,2023-09-28 21:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2936,2936,3,2023-09-28 22:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2937,2937,3,2023-09-28 23:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2938,2938,3,2023-09-29 00:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2939,2939,3,2023-09-29 01:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2940,2940,3,2023-09-29 02:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2941,2941,3,2023-09-29 03:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2942,2942,3,2023-09-29 04:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2943,2943,3,2023-09-29 05:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1963.0,0.0
2944,2944,3,2023-09-29 06:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1966.0,3.0
2945,2945,3,2023-09-29 07:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1966.0,0.0
2946,2946,3,2023-09-29 08:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1968.0,2.0
2947,2947,3,2023-09-29 09:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1970.0,2.0
2948,2948,3,2023-09-29 10:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1975.0,5.0
2949,2949,3,2023-09-29 11:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1978.0,3.0
2950,2950,3,2023-09-29 12:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1983.0,5.0
2951,2951,3,2023-09-29 13:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1989.0,6.0
2952,2952,3,2023-09-29 14:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1991.0,2.0
2953,2953,3,2023-09-29 15:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1994.0,3.0
2954,2954,3,2023-09-29 16:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,1998.0,4.0
2955,2955,3,2023-09-29 17:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2000.0,2.0
2956,2956,3,2023-09-29 18:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2001.0,1.0
2957,2957,3,2023-09-29 19:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2001.0,0.0
2958,2958,3,2023-09-29 20:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,2.0
2959,2959,3,2023-09-29 21:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2960,2960,3,2023-09-29 22:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2961,2961,3,2023-09-29 23:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2962,2962,3,2023-09-30 00:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2963,2963,3,2023-09-30 01:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2964,2964,3,2023-09-30 02:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2965,2965,3,2023-09-30 03:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2966,2966,3,2023-09-30 04:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2967,2967,3,2023-09-30 05:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2968,2968,3,2023-09-30 06:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2969,2969,3,2023-09-30 07:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2970,2970,3,2023-09-30 08:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2971,2971,3,2023-09-30 09:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2972,2972,3,2023-09-30 10:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2973,2973,3,2023-09-30 11:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2974,2974,3,2023-09-30 12:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2975,2975,3,2023-09-30 13:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2976,2976,3,2023-09-30 14:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2977,2977,3,2023-09-30 15:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2978,2978,3,2023-09-30 16:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2003.0,0.0
2979,2979,3,2023-09-30 17:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2004.0,1.0
2980,2980,3,2023-09-30 18:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,1.0
2981,2981,3,2023-09-30 19:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2982,2982,3,2023-09-30 20:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2983,2983,3,2023-09-30 21:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2984,2984,3,2023-09-30 22:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2985,2985,3,2023-09-30 23:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2986,2986,3,2023-10-01 00:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2987,2987,3,2023-10-01 01:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2988,2988,3,2023-10-01 02:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2989,2989,3,2023-10-01 03:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2990,2990,3,2023-10-01 04:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2991,2991,3,2023-10-01 05:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2992,2992,3,2023-10-01 06:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2993,2993,3,2023-10-01 07:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2994,2994,3,2023-10-01 08:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2005.0,0.0
2995,2995,3,2023-10-01 09:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2006.0,1.0
2996,2996,3,2023-10-01 10:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2006.0,0.0
2997,2997,3,2023-10-01 11:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2007.0,1.0
2998,2998,3,2023-10-01 12:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2007.0,0.0
2999,2999,3,2023-10-01 13:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2008.0,1.0
3000,3000,3,2023-10-01 14:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2009.0,1.0
3001,3001,3,2023-10-01 15:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2009.0,0.0
3002,3002,3,2023-10-01 16:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2010.0,1.0
3003,3003,3,2023-10-01 17:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2011.0,1.0
3004,3004,3,2023-10-01 18:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2011.0,0.0
3005,3005,3,2023-10-01 19:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2011.0,0.0
3006,3006,3,2023-10-01 20:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2011.0,0.0
3007,3007,3,2023-10-01 21:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,2.0
3008,3008,3,2023-10-01 22:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3009,3009,3,2023-10-01 23:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3010,3010,3,2023-10-02 00:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3011,3011,3,2023-10-02 01:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3012,3012,3,2023-10-02 02:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3013,3013,3,2023-10-02 03:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3014,3014,3,2023-10-02 04:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3015,3015,3,2023-10-02 05:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3016,3016,3,2023-10-02 06:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3017,3017,3,2023-10-02 07:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2013.0,0.0
3018,3018,3,2023-10-02 08:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2016.0,3.0
3019,3019,3,2023-10-02 09:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2016.0,0.0
3020,3020,3,2023-10-02 10:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2017.0,1.0
3021,3021,3,2023-10-02 11:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2020.0,3.0
3022,3022,3,2023-10-02 12:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2025.0,5.0
3023,3023,3,2023-10-02 13:00:00-03:00,SOAP-B002-VERACRUZ,/TotalConsumption,2025.0,0.0
